id,calcium,calory,carbohydrate,cholesterol,code,copper,fat,fiber_dietary,health_light,iodine,iron,is_liquid,kalium,lactoflavin,magnesium,manganese,name,natrium,niacin,protein,selenium,thiamine,thumb_image_url,vitamin_a,vitamin_c,vitamin_e,weight,zinc,category
915,9,44,1,,jidanbai_wuguji,0,0.1,0,1,,,FALSE,109,0.3,10,0,¼¦µ°°×(ÎÚ¹Ç¼¦),165.1,0.1,9.8,3,,http://s.boohee.cn/house/new_food/mid/45e23ea824534a8db00e9ccf6e4d6435.jpg,,,,100,0,2
916,112,328,3.4,1510,jidanhuang,0.3,28.2,0,1,,6.5,FALSE,95,0.3,41,0.1,¼¦µ°»Æ,54.9,0.1,15.2,27,0.3,http://s.boohee.cn/house/new_food/mid/76e853a1bf1646d3b87862f0f81e8c70.jpg,438,0,5.1,100,3.8,2
920,26,178,5.8,595,songhuadan_jidan,0.1,10.6,0,1,,3.9,FALSE,148,0.1,8,0.1,ËÉ»¨µ°(¼¦µ°),,0.2,14.8,44.3,0,http://s.boohee.cn/house/new_food/mid/bf0334a72c314250b45fabe43368f00f.jpg,310,,1.1,100,2.7,2
921,62,180,3.1,565,yadan,0.1,13,0,1,5,2.9,FALSE,135,0.4,13,0,Ñ¼µ°,106,0.2,12.6,15.7,0.2,http://s.boohee.cn/house/new_food/mid/59dcf50b393f4ea5a51b727e84465152.jpg,261,,5,100,1.7,2
922,18,47,1.8,,yadanbai,0.1,0,0,1,,0.1,FALSE,84,0.1,21,,Ñ¼µ°°×,71.2,0.1,9.9,4,0,http://s.boohee.cn/house/new_food/mid/b007e5e4a7124fb88583c28714d267e9.jpg,23,,0.2,100,,2
923,123,378,4,1576,yadanhuang,0.2,33.8,0,2,,4.9,FALSE,86,0.6,22,0.1,Ñ¼µ°»Æ,30.1,,14.5,25,0.3,http://s.boohee.cn/house/new_food/mid/66af47351e0246a684c93fec238d4eb1.jpg,1980,,12.7,100,3.1,2
924,63,171,4.5,608,songhuadan_yadan,0.1,10.7,0,1,6.8,3.3,FALSE,152,0.2,13,0.1,ËÉ»¨µ°(Ñ¼µ°),542.7,0.1,14.2,25.2,0.1,http://s.boohee.cn/house/new_food/mid/bf280d899c924071bd0a95ed00338ef3.jpg,215,,3.1,100,1.5,2
925,118,190,6.3,647,xianyadan,0.1,12.7,0,2,,3.6,FALSE,184,0.3,30,0.1,ÏÌÑ¼µ°,2706.1,0.1,12.7,24,0.2,http://s.boohee.cn/house/new_food/mid/c81de04256c54345aca1f85d9df7ec85.jpg,134,,6.3,100,1.7,2
929,47,160,2.1,515,anchundan,0.1,11.1,0,1,37.6,3.2,FALSE,138,0.5,11,0,ðÆðÈµ°,106.6,0.1,12.8,25.5,0.1,http://s.boohee.cn/house/new_food/mid/b926656381d54e309e35d50cc764a8d1.jpg,337,,3.1,100,1.6,2
932,38,113,0,86,caoyu,0.1,5.2,0,1,6.4,0.8,FALSE,312,0.1,31,0.1,²ÝÓã,46,2.8,16.6,6.7,0,http://s.boohee.cn/house/new_food/mid/14a7c58d88cb45b9982c38226ed32c63.jpg,11,,2,100,0.9,2
935,18,146,3.1,53,huzinian_yu,0,8,0,1,,0.6,FALSE,78,0.1,20,0,öóÓã,45.5,4.3,15.4,34.2,0.1,http://s.boohee.cn/house/new_food/mid/69ead2e9dfb54219bfed2a1fbda4230d.jpg,8,,0.1,100,0.9,2
937,42,89,1.2,126,huangshan,0.1,1.4,0,1,,2.5,FALSE,263,1,18,2.2,»Æ÷­,70.2,3.7,18,34.6,0.1,http://s.boohee.cn/house/new_food/mid/1531fb88b74843149b76f0b222c4143c.jpg,50,,1.3,100,2,2
941,50,109,0.5,84,liyu,0.1,4.1,0,1,4.7,1,FALSE,334,0.1,33,0.1,ÀðÓã,53.7,2.7,17.6,15.4,0,http://s.boohee.cn/house/new_food/mid/3de341f8c74c4a23b894043631228572.jpg,25,,1.3,100,2.1,2
942,12,98,2.8,78,luofeiyu,0.1,1.5,0,1,,0.9,FALSE,289,0.2,36,0.1,ÂÞ·ÇÓã,19.8,3.3,18.4,22.6,0.1,http://s.boohee.cn/house/food_mid/m_luofei.jpg,,,1.9,100,0.9,2
945,31,118,0,108,qingyu,0.1,4.2,0,1,6.5,0.9,FALSE,325,0.1,32,0,ÇàÓã,47.4,2.9,20.1,37.7,0,http://s.boohee.cn/house/new_food/mid/9d94fb9fa3c842e9a73e2328a879dd2a.jpg,42,,0.8,100,1,2
946,152,85,0,91,wuli,0.1,1.2,0,1,6.5,0.7,FALSE,313,0.1,33,0.1,ºÚÓã,48.8,2.5,18.5,24.6,0,http://s.boohee.cn/house/new_food/mid/07647cfbb692441ea1bcc7f6da25a088.jpg,26,,1,100,0.8,2
947,46,105,0,361,yinyu,,4,0,1,,0.9,FALSE,246,0.1,25,0.1,ÒøÓã,8.6,0.2,17.2,9.5,0,http://s.boohee.cn/house/new_food/mid/8c8e5a5e297e49619fb042c209e2c4b8.jpg,,,1.9,100,0.2,2
952,53,104,0,99,lianyu,0.1,3.6,0,1,,1.4,FALSE,277,0.1,23,0.1,öãÓã,57.5,2.5,17.8,15.7,0,http://s.boohee.cn/house/new_food/mid/6df5f53c9c9b4a7787b5b1e7afe1415d.jpg,20,,1.2,100,1.2,2
953,79,108,3.8,130,jiyu,0.1,2.7,0,1,,1.3,FALSE,290,0.1,41,0.1,öêÓã,41.2,2.5,17.1,14.3,0,http://s.boohee.cn/house/new_food/mid/3c4947b90c484e27b9cf036753d27ef9.jpg,17,,0.7,100,1.9,2
956,89,135,1.2,94,bianyu,0.1,6.3,0,1,,0.7,FALSE,215,0.1,17,0.1,öýÓã,41.1,1.7,18.3,11.6,0,http://s.boohee.cn/house/new_food/mid/705231bba8ac46f19242f6b44a291ec6.jpg,28,,0.5,100,0.9,2
957,42,181,2.3,177,manli,0.2,10.8,0,1,,1.5,FALSE,207,0,34,,÷©Óã,58.8,3.8,18.6,33.7,0,http://s.boohee.cn/house/new_food/mid/c9356716eb3a4fa094fee997871a2e7e.jpg,,,3.6,100,1.2,2
958,82,100,4.7,112,yongyu,0.1,2.2,0,1,,0.8,FALSE,229,0.1,26,0.1,÷«Óã,60.6,2.8,15.3,19.5,0,http://s.boohee.cn/house/new_food/mid/31d723ba648a4eaabe504c32612de587.jpg,34,,2.7,100,0.8,2
959,63,117,0,124,guiyu,0.1,4.2,0,1,,1,FALSE,295,0.1,32,0,÷¬Óã,68.6,5.9,19.9,26.5,0,http://s.boohee.cn/house/new_food/mid/42e096ac81654159988d20eb275849c9.jpg,12,,0.9,100,1.1,2
963,28,127,3.1,76,daiyu,0.1,4.9,0,1,5.5,1.2,FALSE,280,0.1,43,0.2,´øÓã,150.1,2.8,17.7,36.6,0,http://s.boohee.cn/house/new_food/mid/bc7784503c6f433c8814882f5c7e5115.jpg,29,,0.8,100,0.7,2
971,53,97,0.8,86,huangyu_dahuanghuayu,0,2.5,0,1,,0.7,FALSE,260,0.1,39,0,»ÆÓã(´ó»Æ»¨Óã),120.3,1.9,17.7,42.6,0,http://s.boohee.cn/house/new_food/mid/16ad752424c64eed954dc36f3b40d954.jpg,10,,1.1,100,0.6,2
972,78,99,0.1,74,huangyu_xiaohuanghuayu,0,3,0,1,5.8,0.9,FALSE,228,0,28,0.1,»ÆÓã(Ð¡»Æ»¨Óã),103,2.3,17.9,55.2,0,http://s.boohee.cn/house/new_food/mid/c22856e17f3f458e952118135958db93.jpg,,,1.2,100,0.9,2
975,54,83,1.2,45,lvqimamiandun,0.1,0.6,0,1,,0.9,FALSE,291,0.1,27,0.1,ÂÌ÷¢ÂíÃæëà,80.5,3,18.1,38.2,0,http://s.boohee.cn/house/new_food/mid/0d8ed9873e9c4afbad3d8f6bcac45328.jpg,15,,1,100,1.4,2
983,35,121,2.1,75,bayu,0.4,3.1,0,1,3.5,0.8,FALSE,370,0,50,0,öÑÓã,74.2,2.1,21.2,51.8,0,http://s.boohee.cn/house/new_food/mid/745f8a4f04d640d69eee5ca8df9a4ca7.jpg,19,,0.7,100,1.4,2
986,138,105,0,86,luyu,0.1,3.4,0,1,,2,FALSE,205,0.2,37,0,öÔÓã,144.1,3.1,18.6,33.1,0,http://s.boohee.cn/house/new_food/mid/62854eab832a4412bf06c208866fb7f1.jpg,19,,0.8,100,2.8,2
987,50,155,2.2,77,taiyu,0.1,7.4,0,1,,1.5,FALSE,263,0.1,47,0,öØÓã,87.7,8.8,19.9,58,0.1,http://s.boohee.cn/house/new_food/mid/19ed5c956e9f44109e227229702c4195.jpg,38,,0.6,100,1,2
988,13,139,0,68,guiyu5,0,7.8,0,1,6.7,0.3,FALSE,361,0.2,36,0,öÙÓã,63.3,4.4,17.2,29.5,0.1,http://s.boohee.cn/house/new_food/mid/2367946b70c94b7499ec1ac1b5a49540.jpg,45,,0.8,100,1.1,2
993,46,140,0,77,changyu,0.1,7.3,0,1,7.7,1.1,FALSE,328,0.1,39,0.1,öðÓã,62.5,2.1,18.5,27.2,0,http://s.boohee.cn/house/new_food/mid/067540cac7ea4b948c1979b357497fb1.jpg,24,,1.3,100,0.8,2
999,42,88,0.5,114,xueyu,0,0.5,0,1,,0.5,FALSE,321,0.1,84,0,÷¨Óã,130.3,2.7,20.4,24.8,0,http://s.boohee.cn/house/new_food/mid/fd9cc64287254d418fdbcadd3c621bfd.jpg,14,,,100,0.9,2
1001,106,303,22,307,yupiangan,0.2,3.4,0,2,,4.4,FALSE,251,0.4,60,0.2,ÓãÆ¬¸É,2320.6,5,46.1,0.4,0.1,http://s.boohee.cn/house/new_food/mid/919fe596e3444f7595ce187fecaf3f8a.jpg,,,0.9,100,2.9,2
1008,62,93,2.8,193,duixia,0.3,0.8,0,1,,1.5,FALSE,215,0.1,43,0.1,¶ÔÏº,165.2,1.7,18.6,33.7,0,http://s.boohee.cn/house/new_food/mid/03690aa8f6e4418fbc4d6a645574e355.jpg,15,,0.6,100,2.4,2
1009,146,79,1.5,117,haixia,0.4,0.6,0,1,,3,FALSE,228,0.1,46,0.1,º£Ïº,302.2,1.9,16.8,56.4,0,http://s.boohee.cn/house/new_food/mid/7e5ca3a3faf84fdcb98a3cea5abbb816.jpg,,,2.8,100,1.4,2
1010,325,87,0,240,hexia,0.6,2.4,0,1,,4,FALSE,329,0,60,0.3,ºÓÏº,133.8,,16.4,29.7,0,http://s.boohee.cn/house/new_food/mid/5fea84bf50b845a4a1cd690c25204703.jpg,48,,5.3,100,2.2,2
1011,83,101,3.9,181,jiweixia,0.5,1.4,0,1,,2,FALSE,250,0.1,45,0.1,»ùÎ§Ïº,172,2.9,18.2,39.7,0,http://s.boohee.cn/house/new_food/mid/aabefd4f35e34f478bcfd930a77b9fb5.jpg,,,1.7,100,1.2,2
1013,21,90,1,121,longxia,0.5,1.1,0,1,,1.3,FALSE,257,0,22,,ÁúÏº,190,4.3,18.9,39.4,,http://s.boohee.cn/house/new_food/mid/f465ad9af7ae4b308a90031e89b30568.jpg,,,3.6,100,2.8,2
1014,75,85,3.8,273,mingxia,0.1,1.8,0,1,,0.6,FALSE,238,0,31,0,Ã÷Ïº,119,4,13.4,25.5,0,http://s.boohee.cn/house/new_food/mid/0ace6c267de44c17b520043fe2a610e2.jpg,,,1.6,100,3.6,2
1016,22,81,4.8,177,xiahu,3,1.7,0,1,,1.7,FALSE,132,0,32,0.1,Ïº»¢,136.6,0.9,11.6,46.6,0,http://s.boohee.cn/house/new_food/mid/855c48576beb48a290e6772100079f25.jpg,,,3.2,100,3.3,2
1017,991,153,2.5,428,xiapi,1.1,2.2,0,1,264.5,6.7,FALSE,617,0.1,265,0.8,ÏºÆ¤,5057.7,3.1,30.7,74.4,0,http://s.boohee.cn/house/new_food/mid/525a9ff15fa24825809937f2ffb11ce7.jpg,19,,0.9,100,1.9,2
1018,85,93,0,,aoxia,1.1,3.8,0,1,,6.4,FALSE,550,0.2,2,3.3,Ð¡ÁúÏº,225.2,2.7,14.8,7.9,0,http://s.boohee.cn/house/new_food/mid/cb9a78070ebf45b0bd2ff939d8a0283c.jpg,,,4.3,100,1.5,2
1019,555,198,0,525,xiami,2.3,2.6,0,1,82.5,11,FALSE,550,0.1,236,0.8,ÏºÃ×,4891.9,5,43.7,75.4,0,http://s.boohee.cn/house/new_food/mid/480405a8fdb14cfc82add961b804877f.jpg,21,,1.5,100,3.8,2
1021,208,95,4.7,125,haixie,1.7,2.3,0,1,,1.6,FALSE,232,0.1,47,0.2,º£Ð·,260,2.5,13.8,82.7,0,http://s.boohee.cn/house/new_food/mid/b02292e9605744d59c41084a2155fae9.jpg,30,,3,100,3.3,2
1022,126,103,2.3,267,hexie,3,2.6,0,1,,2.9,FALSE,181,0.3,23,0.4,ºÓÐ·,193.5,1.7,17.5,56.7,0.1,http://s.boohee.cn/house/new_food/mid/bc1104c61be34e6281b5ccf4c1ae541d.jpg,389,,6.1,100,3.7,2
1025,231,62,1.1,65,xierou,1.3,1.2,0,1,,1.8,FALSE,214,0.1,41,0.3,Ð·Èâ,270,4.3,11.6,33.3,0,http://s.boohee.cn/house/new_food/mid/0a9b3722a53042b99916551d872b107f.jpg,,,2.9,100,2.2,2
1026,266,84,6.6,242,baoyu,0.7,0.8,0,1,,22.6,FALSE,136,0.2,59,0.4,±«Óã,2011.7,0.2,12.6,21.4,0,http://s.boohee.cn/house/new_food/mid/20f71d6e4cfb47cab5b2079c2baede7d.jpg,24,,2.2,100,1.8,2
1028,134,40,2.1,131,chengzi,0.4,0.3,0,1,,33.6,FALSE,140,0.1,35,1.9,òÉ×Ó,175.9,1.2,7.3,55.1,0,http://s.boohee.cn/house/new_food/mid/acb4329e4698403abe98ecda752d4288.jpg,59,,0.6,100,2,2
1033,131,73,8.2,100,muli2,8.1,2.1,0,1,,7.1,FALSE,200,0.1,65,0.9,ÄµòÃ,462.1,1.4,5.3,86.6,0,http://s.boohee.cn/house/new_food/mid/222b4c8968404787be18a37591870374.jpg,27,,0.8,100,9.4,2
1034,35,57,0,94,shengci,11.5,1.5,0,1,,5,FALSE,375,0.1,10,0.3,Éúòº,270,1.5,10.9,41.4,0,http://s.boohee.cn/house/new_food/mid/7f8ee07d44fb4af6952e5c12aeef7602.jpg,,,0.1,100,71.2,2
1036,142,60,2.6,140,shanbei_xian,0.5,0.6,0,1,,7.2,FALSE,122,0.1,39,0.7,ÉÈ±´(ÏÊ),339,0.2,11.1,20.2,,http://s.boohee.cn/house/new_food/mid/a8534253a5e540d991bf7333d113f4a7.jpg,,,11.9,100,11.7,2
1037,77,264,5.1,348,shanbei_gan,0.1,2.4,0,1,,5.6,FALSE,969,0.2,106,0.4,ÉÈ±´(¸É),306.4,2.5,55.6,76.4,,http://s.boohee.cn/house/new_food/mid/bd058ce1a5234762a4804e8c956df91b.jpg,11,,1.5,100,5.1,2
1042,133,62,2.8,156,geli_junzhi,0.1,1.1,0,1,,10.9,FALSE,140,0.1,78,0.4,¸òòÛ,425.7,1.5,10.1,54.3,0,http://s.boohee.cn/house/new_food/mid/8d263ddfee1c4887908e0c708c7ef182.jpg,21,,2.4,100,2.4,2
1043,59,45,2.2,63,huageli,0.2,0.6,0,1,,6.1,FALSE,235,0.1,82,0.4,»¨¸òòÛ,309,1.9,7.7,77.1,,http://s.boohee.cn/house/new_food/mid/28c3fd60ee6e4ca19bd24d53f0dbcc73.jpg,23,,0.5,100,1.2,2
1055,285,78,2.5,51,haican,0.1,0.2,0,1,,13.2,FALSE,43,0,149,0.8,º£²Î,502.9,0.1,16.5,63.9,0,http://s.boohee.cn/house/new_food/mid/4960fbf74d9047598360f3f129350082.jpg,,,3.1,100,0.6,2
1058,150,33,3.8,8,haizhepi,0.1,0.3,0,1,,4.8,FALSE,160,0.1,124,0.4,º£òØÆ¤,325,0.2,3.7,15.5,0,http://s.boohee.cn/house/new_food/mid/5fb906a8cc514d72bd408bbd402b290e.jpg,,,2.1,100,0.6,2
1059,120,74,11.8,10,haizhetou,0.2,0.3,0,1,,5.1,FALSE,331,0,114,1.8,º£òØÍ·,467.7,0.3,6,16.6,0.1,http://s.boohee.cn/house/new_food/mid/7975c4d8f4d24596a7396e686a5b4340.jpg,14,,2.8,100,0.4,2
1060,15,83,3.4,226,moyu,0.7,0.9,0,1,13.9,1,FALSE,400,0,39,0.1,Ä«Óã,165.5,1.8,15.2,37.5,0,http://s.boohee.cn/house/new_food/mid/6c4a6d24fa714ba89476adaef9bd09c3.jpg,,,1.5,100,1.3,2
1063,87,313,7.8,871,youyu_gan,1.1,4.6,0,1,,4.1,FALSE,1131,0.1,192,0.2,öÏÓã(¸É),965.3,4.9,60,156.1,0,http://s.boohee.cn/house/new_food/mid/3155396fbfed43c5846491eb3a23455a.jpg,,,9.7,100,11.2,2
1064,43,75,0,500,youyu_shuijin,0.2,0.8,0,1,,0.5,FALSE,16,0,61,0.1,öÏÓã(Ë®½þ),134.7,,17,13.7,,http://s.boohee.cn/house/new_food/mid/360ba2ca4a13418f8d0f3f33a37a2870.jpg,16,,0.9,100,1.4,2
1068,251,510,51.9,,muruhuanaifen,0,27.1,0,1,,8.3,FALSE,643,1.2,69,0.1,Ä¸Èé»¯ÄÌ·Û,168.7,0.5,14.5,71.1,0.4,http://s.boohee.cn/house/new_food/mid/b12b9d4df8d043f49fec5ee17abf1ed3.jpg,303,5,0.2,100,1.8,6
1069,998,443,57,91,yingernaifen,0.2,15.1,0,1,,5.2,FALSE,703,1.3,100,0.3,Ó¤¶ùÄÌ·Û,9.4,0.4,19.8,23.7,0.1,http://s.boohee.cn/house/new_food/mid/7567839356ae4fe9bc1027ccad3ec9f3.jpg,28,,3.3,100,3.5,6
1070,149,423,68.7,90,dounaifen,0.6,8,0,1,,4.3,FALSE,528,0.1,184,1.2,¶¹ÄÌ·Û,15.3,1.1,19,7.2,0.1,http://s.boohee.cn/house/new_food/mid/ec886f8336fb4ae395590d965485381b.jpg,,,4.8,100,2,10
1082,10,465,33.8,,chunjuan,0.1,33.7,1,3,,1.9,FALSE,89,0,36,0.3,´º¾í,485.8,3,6.1,6.4,0,http://s.boohee.cn/house/new_food/mid/5f8bad7abbf14ff08b41ef386d6b6553.jpg,,,3.9,100,0.8,11
1083,301,48,5.2,,doufunao_dailu,0.1,1.8,0.2,1,,1.7,FALSE,108,0,35,0.2,¶¹¸¯ÄÔ(´øÂ±),235.6,0.4,2.6,0.5,0,http://s.boohee.cn/house/new_food/mid/946fc5b89e8b4e0fbdd81c75189c764d.jpg,,,0.9,100,0.5,3
1084,5,62,14.4,,fenpi,0.4,0.3,0.6,1,,0.5,FALSE,15,0,2,0,·ÛÆ¤,3.9,,0.2,0.5,0,http://s.boohee.cn/house/new_food/mid/b368a73b482d414db9336a5f18b0bfa2.jpg,,,,100,0.3,1
1086,9,354,74.7,,jianbing,0.4,0.7,9.1,2,,7,FALSE,117,0,86,0.8,¼å±ý,85.5,0.2,7.6,3.8,0.1,http://s.boohee.cn/house/new_food/mid/fce9260edf8c4bb59a19a078ae84c9b1.jpg,,,,100,1.6,1
1090,9,38,8.3,,liangfen,0.1,0.3,0.6,1,,1.3,FALSE,5,0,3,0,Á¹·Û,2.8,0.2,0.2,0.7,0,http://s.boohee.cn/house/new_food/mid/b9069ee836ab42a2896b3a5713373717.jpg,,,,100,0.2,1
1091,9,51,11.2,,liangfen_daidiaoliao,,0.5,0.1,1,,0.8,FALSE,,,8,,Á¹·Û(´øµ÷ÁÏ),,,0.3,0.4,,http://s.boohee.cn/house/new_food/mid/c4be2b31b8d14ced980420f550e307fa.jpg,,,,100,0.2,1
1092,2,167,33.1,,liangmian,0.1,1.7,0.2,1,,4.2,FALSE,10,,8,0.3,Á¹Ãæ,163.7,,4.8,8.7,,http://s.boohee.cn/house/new_food/mid/2c3c49119b584c888ae585b5b21ceb07.jpg,,,0.5,100,1.2,1
1094,34,198,39.9,,lvdagun,0.2,0.2,1.9,3,,8.6,FALSE,165,0.1,37,0.8,Â¿´ò¹ö,192.4,0.3,8.2,1.6,0.1,http://s.boohee.cn/house/new_food/mid/7ea26740913a47f5ae34244cbda94fba.jpg,,,2.3,100,1.1,11
1096,99,369,62.3,,mimahua,0.1,11,0.9,3,,4.5,FALSE,135,0,98,0.7,ÃÛÂé»¨,361.5,8.6,4.8,7.2,0,http://s.boohee.cn/house/new_food/mid/638454d53b264b3781996eba3a6f0667.jpg,,,7.9,100,0.6,11
1099,31,156,33.9,,niangao,0.1,0.6,0.8,1,,1.6,FALSE,81,,43,0.4,µÍÌÇÄê¸â£¨¹ð»¨ÌÇÄê¸â£©,56.4,1.9,3.3,2.3,0,http://s.boohee.cn/house/food_mid/m_1169178377134.jpg,,,1.2,100,1.4,1
1102,67,153,28.5,,reganmian,0.3,2.4,0.2,2,,2.8,FALSE,46,,20,,ÈÈ¸ÉÃæ,165.8,,4.2,6,,http://s.boohee.cn/house/new_food/mid/760d876c6e594155863869476884b288.jpg,,,0.3,100,,1
1104,4,239,30.4,70,sanxiandoupi,0.1,10.2,0.6,2,,1.3,FALSE,21,0.1,3,,ÈýÏÊ¶¹Æ¤,207,1.1,6,,0.1,http://s.boohee.cn/house/new_food/mid/99261fbd27c745bea33d824dc26430f9.jpg,74,,2.8,100,0.6,11
1109,16,410,78.6,,xiangyouchaomian,3.2,4.8,1.5,3,,2.9,FALSE,154,0.1,,0.4,ÏãÓÍ³´Ãæ,46.4,2.9,12.4,36.8,0.3,http://s.boohee.cn/house/new_food/mid/f7f1b2c5257a4515b19d6634cf85008b.jpg,17,,2.8,100,1.4,1
1110,22,96,19.1,,youcha,0.1,0.9,0.9,1,,1.1,FALSE,46,0.1,15,0.3,ÓÍ²è,19.6,0.4,2.4,4.1,0,http://s.boohee.cn/house/new_food/mid/68825351b8d24b9a9be19b3f7accb6fb.jpg,,,0.1,100,0.4,10
1113,24,282,36.1,,zhagao,0.1,12.3,1.2,2,,2.4,FALSE,143,0,62,0.5,Õ¨¸â,96.6,3.6,6.1,2.3,0,http://s.boohee.cn/house/new_food/mid/dd06dded735146968d5436292d060f35.jpg,,,3.6,100,0.8,11
1115,39,348,66.7,,dangao_junzhi,1.2,5.1,0.4,3,,2.5,FALSE,77,0.1,24,1,µ°¸â,67.8,0.8,8.6,14.1,0.1,http://s.boohee.cn/house/new_food/mid/d4a4fca03f4543369e0b51173d5c09ff.jpg,86,,2.8,100,1,11
1116,27,320,56.9,,dangao_huangdangao,0.1,6,0.2,2,,2.2,FALSE,80,0,7,0.1,µ°¸â(»Æµ°¸â),32,0.8,9.5,8,0.1,http://s.boohee.cn/house/new_food/mid/612682838f9842f9820f2fa0274a637d.jpg,48,,3.1,100,0.5,11
1117,30,339,72.9,,danqingdangao,0.1,2.4,0,2,,1.6,FALSE,36,0.3,18,0.1,µ°Çåµ°¸â,49,,6.5,6.2,0.2,http://s.boohee.cn/house/new_food/mid/358e7522df6845e4a641eef6b119d195.jpg,55,,1.6,100,0.2,11
1120,38,379,55.9,161,naiyoudangao,0.2,13.9,0.6,2,,2.3,FALSE,67,0.1,19,1.2,ÄÌÓÍµ°¸â,80.7,1.4,7.2,8.1,0.1,http://s.boohee.cn/house/new_food/mid/c24cb9f8caf743fa9b5c1853fb330f7f.jpg,175,,3.3,100,1.9,11
1121,5,316,63.5,,xishidangao,0.1,3.4,0.3,2,,1.6,FALSE,86,0.1,20,0.3,Î÷Ê½µ°¸â,47.6,0.1,7.8,8.7,0.1,http://s.boohee.cn/house/new_food/mid/6dfb35b535064ea59ae1b2ce17f58042.jpg,103,,3.6,100,1,11
1122,31,435,52.3,,yuebing_baishouyandian,0.2,22.1,3,2,,2.1,FALSE,120,0,14,0.3,ÔÂ±ý(°ÙÊÙÑçµã),11.1,2.8,5.1,2.6,0.1,http://s.boohee.cn/house/new_food/mid/f5c20c30808940f2bc0328363d7bb635.jpg,85,,0.8,100,0.5,11
1123,64,411,62.5,,yuebing_dousha,0.2,13.6,3.1,3,,3.1,FALSE,211,0.1,43,0.5,ÔÂ±ý(¶¹É³),22.4,1.9,8.2,7.1,0.1,http://s.boohee.cn/house/new_food/mid/5c2313036291403b88c16ae231c9ac15.jpg,7,,8.1,100,0.6,11
1124,12,443,66.6,,yuebing_naiyouguoxian,0.2,16.9,1,2,,3.5,FALSE,87,0,36,0.3,ÔÂ±ý(ÄÌÓÍ¹ûÏÚ),28.2,2.9,5.7,1.2,0.1,http://s.boohee.cn/house/new_food/mid/b0c2a83b29f8442ca5facdea71f4a70b.jpg,23,,0.2,100,0.8,11
1127,54,424,60.1,,yuebing_wuren,0.2,16,3.9,3,,2.8,FALSE,198,0.1,27,0.4,ÔÂ±ý(ÎåÈÊ),18.5,4,8,7,,http://s.boohee.cn/house/new_food/mid/93e7bea805b44f8cb754a71e8c07384f.jpg,7,,8.8,100,0.6,11
1128,18,456,61.7,,yuebing_xiangyouguoxian,0.2,19.7,3.5,2,,3,FALSE,87,0,36,0.4,ÔÂ±ý(ÏãÓÍ¹ûÏÚ),28.2,3.3,6.3,1.7,0.2,http://s.boohee.cn/house/new_food/mid/dc77288ccc614a36a825fea2ff23bc6b.jpg,17,,2.7,100,1.1,11
1129,66,427,63.5,,yuebing_zaoni,0.2,15.7,1.4,2,,2.8,FALSE,178,0.1,23,0.4,ÔÂ±ý(ÔæÄà),24.3,2.7,7.1,2.4,0.1,http://s.boohee.cn/house/new_food/mid/37f8ef166c2540ff909a487b2d920080.jpg,8,,1.5,100,0.8,11
1130,14,360,48.5,49,banyousubing,0.1,14.9,0.9,2,,2.2,FALSE,102,0.2,14,,°åÓÍËÖ±ý,324,0.6,7.6,,0.1,http://s.boohee.cn/house/new_food/mid/26dda3d800434bd0a71f9e416140027d.jpg,40,,2.2,100,0.6,11
1131,47,388,76.1,,danhuangsu,0.5,3.9,0.8,3,,3,FALSE,105,0,38,0.6,µ°»ÆËÖ,100,4.2,11.7,11.7,0.2,http://s.boohee.cn/house/new_food/mid/95cfca74f3774352ba2fe9280cdada3e.jpg,33,,1.1,100,1.5,11
1140,77,455,68.7,,huntanggaodian,0.3,16.3,0.8,2,,3.9,FALSE,116,0.2,47,0.5,»ìÌÇ¸âµã,135.2,3,7.9,7.8,0.1,http://s.boohee.cn/house/new_food/mid/09530ff0955842e097c19e950d101a50.jpg,7,,6.3,100,0.9,11
1142,14,482,59.3,,jiaxinsubing,0.1,24.7,0.4,2,,3.2,FALSE,66,0,22,0.4,¼ÐÐÄËÖ±ý,18.7,0.3,5.3,0,0,http://s.boohee.cn/house/new_food/mid/2e9df2cba9094067b4535f2df5cebc32.jpg,0,,2.9,100,0.8,11
1148,24,351,72.2,,lvdougao,0.3,1,1.2,3,,7.3,FALSE,416,0,87,0.8,ÂÌ¶¹¸â,11.6,6.1,12.8,5,0.2,http://s.boohee.cn/house/new_food/mid/d6c7c8a3cc634071a95cfb815bccf3aa.jpg,47,,3.7,100,1,11
1150,26,527,51.9,,mahua,0.2,31.5,1.5,2,,,FALSE,213,0,67,1,Âé»¨,99.2,3.2,8.3,7.2,0.1,http://s.boohee.cn/house/new_food/mid/a416b2c35d10498cb9a99d4b592b3a8f.jpg,,,21.6,100,3.1,11
1152,144,385,85.5,,mihuatang,0.3,3.3,0.3,3,,5.4,FALSE,55,0.1,42,0.6,Ã×»¨ÌÇ,43.4,2.5,3.1,2.3,0.1,http://s.boohee.cn/house/new_food/mid/ed7e95b46b8c44abb08f1da583c89395.jpg,,,2.2,100,,11
1153,,500,44.8,,qisu,0.1,31.7,0.3,3,,2.5,FALSE,73,0.1,24,0.3,ÆðËÖ,493.9,1.8,8.7,6.6,0.1,http://s.boohee.cn/house/new_food/mid/f4252efc473a4e06813cae9dde06cab3.jpg,55,,5.7,100,0.5,11
